Measure,sex,Age,Year,No. of deaths,Upper bound,Lower Bound
Deaths,Male,75-79,2007,4174.125899139165,5461.486672305124,3007.096499399798
Deaths,Female,75-79,2007,3495.276747745889,4481.827045231698,2686.8409931834613
Deaths,Male,15-49,2007,2627.834242791426,3643.4163994440432,1847.8053635926212
Deaths,Female,15-49,2007,1523.72711314263,2254.5613107587337,982.6970614226406
Deaths,Male,50-69,2007,9883.89302360116,13745.873234420142,6607.542771919412
Deaths,Female,50-69,2007,6708.984507906768,9403.232853981135,4708.844304938149
Deaths,Male,80-84,2007,3359.001146112942,4243.687461772206,2538.4454343653347
Deaths,Female,80-84,2007,3899.484718101943,4826.1988906807455,3086.997783430567
Deaths,Male,85-89,2007,1941.2218682860748,2437.19626847924,1525.0616860630682
Deaths,Female,85-89,2007,3035.476391611824,3788.6133999019457,2371.2166326495085
Deaths,Male,90-94,2007,758.6024958452756,935.453228211867,587.128883257723
Deaths,Female,90-94,2007,1365.7516796572777,1703.652501938405,1035.009898157792
Deaths,Male,50-74,2007,13926.607745851585,19098.3788053063,9427.02301881318
Deaths,Female,50-74,2007,9739.043805872849,13399.025735843525,7018.370600821154
Deaths,Male,10-24,2007,169.10184872947966,242.250445229184,108.60368534049014
Deaths,Female,10-24,2007,145.4942382494153,227.25288114769344,88.8271546240451
Deaths,Male,10-19,2007,66.09380801323384,95.47825176159856,40.71286187183811
Deaths,Female,10-19,2007,64.53922366818551,98.26473807555335,39.85646089402222
Deaths,Male,10 - 54,2007,4172.984376521349,5828.360866944454,2856.3286356417816
Deaths,Female,10 - 54,2007,2518.55285267595,3680.838647488152,1617.4654859468471
Deaths,Male,15-39,2007,877.5157748094206,1177.748527463834,620.6621190411165
Deaths,Female,15-39,2007,526.3546813293462,817.0104085963435,319.368580501765
Deaths,Male,65-74,2007,7736.247193628648,10471.72857067742,5308.539268475126
Deaths,Female,65-74,2007,5681.410134340623,7666.355649315435,4185.182490531968
Deaths,Male,95+,2007,237.0493053275749,297.21560149831726,181.0761196290636
Deaths,Female,95+,2007,495.9679046585539,625.737064718547,349.44321062547743
Deaths,Male,75-84,2007,7533.127045252102,9775.235917400789,5504.811195668031
Deaths,Female,75-84,2007,7394.76146584783,9239.921288325775,5883.7498933660745
Deaths,Male,20-54,2007,4106.890568508116,5729.280099549787,2818.141528655149
Deaths,Female,20-54,2007,2454.0136290077594,3593.353956933566,1575.686623817243
Deaths,Male,15-19,2009,72.28344260074854,107.01624470814149,44.57624342716344
Deaths,Female,15-19,2009,65.5390941908671,97.84020207858592,40.49345137624879
Deaths,Male,20-24,2009,113.07323710492612,164.02067079500128,72.80657807021514
Deaths,Female,20-24,2009,81.32345196369909,129.25339288767844,44.97490845725329
Deaths,Male,25-29,2009,97.27913243848546,131.84699269825794,66.53662174766052
Deaths,Female,25-29,2009,44.52931637957008,70.417600848777,25.026472186409965
Deaths,Male,30-34,2009,232.36674886952005,307.50250466429105,165.03527699787725
Deaths,Female,30-34,2009,151.74076204794412,230.3935652944676,89.11069344956701
Deaths,Male,35-39,2009,448.5951974820297,604.1726566506219,321.41009035141565
Deaths,Female,35-39,2009,190.5229469962011,289.8331348400508,117.8432924764204
Deaths,Male,40-44,2009,779.0263241260626,1079.743659161921,543.2637090490742
Deaths,Female,40-44,2009,354.10140077832176,516.1699411196539,226.10328879438904
Deaths,Male,45-49,2009,1089.3361285403105,1536.3554330624888,758.9839812014109
Deaths,Female,45-49,2009,694.6756511501168,1020.7311784821788,457.8063108526329
Deaths,Male,50-54,2009,1638.0439656964904,2356.00935491522,1102.033995111272
Deaths,Female,50-54,2009,1090.2335883789565,1600.0157842212518,723.6492404216926
Deaths,Male,55-59,2009,2178.3568038430803,3086.15851716809,1455.0372762638874
Deaths,Female,55-59,2009,1349.3544734661627,1984.8279923590896,901.6714260981825
Deaths,Male,60-64,2009,2508.122223669261,3594.451283361213,1703.3763121962684
Deaths,Female,60-64,2009,1701.1108239704276,2413.622026341788,1142.7892342745206
Deaths,Male,65-69,2009,3930.459484319671,5490.249440062029,2758.337830858525
Deaths,Female,65-69,2009,2968.8040262890763,4065.944992024792,2144.808352406872
Deaths,Male,70-74,2009,4259.583530285429,5879.946130678786,3076.77374276287
Deaths,Female,70-74,2009,3246.0979873261977,4243.907634178457,2413.0308570284656
Deaths,Male,75-79,2009,4513.79692816116,5958.789900301702,3315.9840842890385
Deaths,Female,75-79,2009,3828.0957320581233,4848.174924172135,3000.711874111769
Deaths,Male,15-49,2009,2831.960211162086,3902.498469391605,1992.273352212856
Deaths,Female,15-49,2009,1582.4326235067197,2370.1733836376825,1012.9051155952212
Deaths,Male,50-69,2009,10254.982477528498,14524.657712361555,7048.771402032783
Deaths,Female,50-69,2009,7109.5029121046255,10196.357191695932,4882.82527417364
Deaths,Male,80-84,2009,4053.482508429124,5141.541020041111,3111.84025174558
Deaths,Female,80-84,2009,3799.039655006121,4707.574316239682,3058.031279687626
Deaths,Male,85-89,2009,2217.8949054905365,2798.2168621084734,1750.9252101193274
Deaths,Female,85-89,2009,3180.5035725805856,4018.029230509669,2450.1580068127914
Deaths,Male,90-94,2009,876.3719644087107,1104.2802522916998,687.9984301113702
Deaths,Female,90-94,2009,1479.2283076744718,1856.1724997058436,1127.2076909558748
Deaths,Male,50-74,2009,14514.566007813935,20128.27238388689,10188.41422161513
Deaths,Female,50-74,2009,10355.60089943082,14460.517954343586,7405.581441383265
Deaths,Male,10-24,2009,185.35667970567465,267.7114844000283,118.92962470859554
Deaths,Female,10-24,2009,146.86254615456625,223.9154391616623,85.63152480117824
Deaths,Male,10-19,2009,72.28344260074854,107.01624470814149,44.57624342716344
Deaths,Female,10-19,2009,65.5390941908671,97.84020207858592,40.49345137624879
Deaths,Male,10 - 54,2009,4470.004176858573,6214.931025912674,3111.399677235383
Deaths,Female,10 - 54,2009,2672.666211885675,3976.5559049419503,1742.8232590247262
Deaths,Male,15-39,2009,963.5977584957096,1301.9510624873994,681.1971137232937
Deaths,Female,15-39,2009,533.6555715782811,806.6160082084097,320.6889621618903
Deaths,Male,65-74,2009,8190.043014605101,11359.186502306473,5887.560286975863
Deaths,Female,65-74,2009,6214.902013615282,8338.733365411163,4588.802172048811
Deaths,Male,95+,2009,273.2082103171846,351.1463681778124,212.39414270903768
Deaths,Female,95+,2009,543.4348754676289,689.9187458798187,394.651702826448
Deaths,Male,75-84,2009,8567.27943659029,11206.14711667567,6431.011666117594
Deaths,Female,75-84,2009,7627.135387064247,9467.602778939843,6105.441881132951
Deaths,Male,20-54,2009,4397.720734257829,6119.2378631462725,3061.9349253471883
Deaths,Female,20-54,2009,2607.127117694811,3889.809934797817,1701.780373165433
Deaths,Male,15-19,2011,84.00227416547389,119.15872360734492,51.0282831178716
Deaths,Female,15-19,2011,71.47992654376829,106.39089801173316,44.30381199285373
Deaths,Male,20-24,2011,131.5388110111169,186.8188307852059,84.70929705443235
Deaths,Female,20-24,2011,87.66378995803034,139.712837241612,51.75959661351602
Deaths,Male,25-29,2011,114.30129309951008,155.23302643161244,79.12833597867437
Deaths,Female,25-29,2011,47.75829331478637,74.73242620712674,28.32906977021491
Deaths,Male,30-34,2011,269.69541956659253,356.93211460614884,194.40577545404977
Deaths,Female,30-34,2011,160.50814982848863,238.79857979385648,98.69184629586816
Deaths,Male,35-39,2011,511.0265662900193,676.3351992082308,369.2073223556223
Deaths,Female,35-39,2011,203.03033289694807,297.88667792375213,130.41138818966027
Deaths,Male,40-44,2011,877.6037782632067,1202.6239046381802,606.3338471554595
Deaths,Female,40-44,2011,385.4789002894637,567.248898181573,250.51869643239445
Deaths,Male,45-49,2011,1218.5224568005049,1687.3711880742676,835.3840999868128
Deaths,Female,45-49,2011,759.4204050201992,1091.4477533686609,509.0767438291108
Deaths,Male,50-54,2011,1774.3846288939744,2542.689835473861,1145.5143749536326
Deaths,Female,50-54,2011,1215.0701287680436,1769.006356118471,814.5629735522762
Deaths,Male,55-59,2011,2250.0572185982487,3245.139739123491,1460.0432808400294
Deaths,Female,55-59,2011,1405.9873962993431,2026.2771526132644,937.880099485078
Deaths,Male,60-64,2011,2861.996010443005,4069.6773259716256,1842.9451293909888
Deaths,Female,60-64,2011,2149.829230516038,3065.242325466165,1442.5472377314036
Deaths,Male,65-69,2011,4003.7165023787097,5563.23364179137,2648.129399812776
Deaths,Female,65-69,2011,2985.370051462763,4096.456982486868,2104.7175876205984
Deaths,Male,70-74,2011,4538.089988577033,6241.240569728411,3049.494003058594
Deaths,Female,70-74,2011,3570.334231488693,4727.21284612435,2667.0821578076043
Deaths,Male,75-79,2011,4683.191991074931,6275.293350509396,3326.568640452294
Deaths,Female,75-79,2011,4151.1531182403,5290.491305541944,3132.470331919003
Deaths,Male,15-49,2011,3206.690599196425,4348.340004898337,2249.359255936759
Deaths,Female,15-49,2011,1715.3397978516848,2522.254010914579,1147.8325161066696
Deaths,Male,50-69,2011,10890.154360313947,15530.1372380184,7094.397342046333
Deaths,Female,50-69,2011,7756.256807046185,10991.654539344408,5341.980964535655
Deaths,Male,80-84,2011,4743.856506585894,6074.902061020213,3529.2734130907997
Deaths,Female,80-84,2011,3624.866135578655,4449.979480014881,2894.9820827892217
Deaths,Male,85-89,2011,2502.987833306713,3046.4958251862345,1910.3103653235448
Deaths,Female,85-89,2011,3243.703950759418,4005.235874215419,2553.551337464992
Deaths,Male,90-94,2011,998.9353025846784,1217.3179409459017,763.6598357524584
Deaths,Female,90-94,2011,1567.8256192408558,1950.0668240443372,1219.9783337990843
Deaths,Male,50-74,2011,15428.24434889096,21724.805494372387,10143.16787660865
Deaths,Female,50-74,2011,11326.591038534872,15658.067458028814,8017.978076037652
Deaths,Male,10-24,2011,215.54108517659097,307.8326753445578,137.38350841964242
Deaths,Female,10-24,2011,159.14371650179865,246.9200906902154,97.60613285771596
Deaths,Male,10-19,2011,84.00227416547389,119.15872360734492,51.0282831178716
Deaths,Female,10-19,2011,71.47992654376829,106.39089801173316,44.30381199285373
Deaths,Male,10 - 54,2011,4981.0752280904,6919.418819313893,3402.057234054696
Deaths,Female,10 - 54,2011,2930.409926619729,4252.463269369661,1978.49610279928
Deaths,Male,15-39,2011,1110.5643641327129,1471.5731056913,790.5077056147685
Deaths,Female,15-39,2011,570.4404925420218,849.9203719263643,365.61618152136793
Deaths,Male,65-74,2011,8541.806490955752,11802.264306169956,5700.235524443281
Deaths,Female,65-74,2011,6555.704282951462,8740.679180606401,4743.151360104133
Deaths,Male,95+,2011,314.8483278594259,390.4168419237169,228.90041917904296
Deaths,Female,95+,2011,588.7388295374035,740.3515647053697,425.5052198423715
Deaths,Male,75-84,2011,9427.048497660826,12252.1530722247,6875.647752465979
Deaths,Female,75-84,2011,7776.019253818963,9650.81360246673,6083.50534063228
Deaths,Male,20-54,2011,4897.072953924927,6799.896608683945,3347.172547776764
Deaths,Female,20-54,2011,2858.930000075961,4147.679285377604,1928.9218357919087
Deaths,Male,15-19,2008,67.59435297955537,96.97370152035448,40.15704433819881
Deaths,Female,15-19,2008,63.85831838959368,98.26621441417264,37.964620466295365
Deaths,Male,20-24,2008,105.38492594639288,146.80196160304806,62.901582941801706
Deaths,Female,20-24,2008,79.80497828097734,128.27294414613596,44.85134511925214
Deaths,Male,25-29,2008,89.99228126433503,121.56275287413114,59.711392782665655
Deaths,Female,25-29,2008,43.28224340170196,68.94894199299057,24.046657357706728
Deaths,Male,30-34,2008,215.66173825538024,280.25651472979195,148.8744815902759
Deaths,Female,30-34,2008,148.29067897481048,226.1983586711109,85.18143535389936
Deaths,Male,35-39,2008,423.2527772376412,555.475303268149,293.2006063685795
Deaths,Female,35-39,2008,186.55745035135155,284.5652779251049,114.62134197249932
Deaths,Male,40-44,2008,737.1364446756037,1049.184103901316,487.10536397155937
Deaths,Female,40-44,2008,341.2131086018043,503.4850209326649,216.46924907019348
Deaths,Male,45-49,2008,1042.3071556552632,1511.4245495095304,673.8358014714909
Deaths,Female,45-49,2008,667.9394441611819,983.956547318202,428.65116939547
Deaths,Male,50-54,2008,1568.4155215874189,2260.799816825522,997.233505693021
Deaths,Female,50-54,2008,1026.5027855274038,1469.580664329124,668.466811547063
Deaths,Male,55-59,2008,2079.2227467312605,2943.2400994195887,1303.8051670360403
Deaths,Female,55-59,2008,1240.3295623214167,1808.3658405144968,808.1617145944043
Deaths,Male,60-64,2008,2523.6249945208024,3576.633555900589,1634.06749228159
Deaths,Female,60-64,2008,1778.5938941154036,2516.1039718270376,1210.7040046008717
Deaths,Male,65-69,2008,3765.963074525884,5241.3128676833485,2507.0721169374424
Deaths,Female,65-69,2008,2766.945142317929,3757.3783065258767,1956.6515160697516
Deaths,Male,70-74,2008,4121.364993529049,5579.396122993933,2847.6870623026057
Deaths,Female,70-74,2008,3103.849104865636,4017.542617229612,2290.538418288465
Deaths,Male,75-79,2008,4381.042337897768,5778.230083095167,3183.1807392148653
Deaths,Female,75-79,2008,3706.449771107991,4689.885770100959,2870.390974025921
Deaths,Male,15-49,2008,2681.32967601417,3733.6858375425286,1794.9377958617374
Deaths,Female,15-49,2008,1530.9462221614208,2269.877312769953,945.4718023332032
Deaths,Male,50-69,2008,9937.226337365364,13994.993386998229,6434.435920028325
Deaths,Female,50-69,2008,6812.371384282152,9470.301307811347,4639.825317253662
Deaths,Male,80-84,2008,3717.612428472376,4743.963764736713,2771.2917653783197
Deaths,Female,80-84,2008,3888.4078976405744,4779.150530982447,3058.364147645561
Deaths,Male,85-89,2008,2081.3725918183145,2575.6319339907923,1628.5049951576088
Deaths,Female,85-89,2008,3122.693164079373,3855.888626538169,2422.5966370916544
Deaths,Male,90-94,2008,815.6439058571758,1006.5495262511704,633.7905401316126
Deaths,Female,90-94,2008,1423.9201398230389,1769.6746754184662,1093.6188818083956
Deaths,Male,50-74,2008,14058.591330894433,19464.272810298105,9356.09138259899
Deaths,Female,50-74,2008,9916.220489147794,13467.67358322241,6929.722529581547
Deaths,Male,10-24,2008,172.97927892594825,243.14394591466643,101.84208106515932
Deaths,Female,10-24,2008,143.66329667057116,222.7287665437873,84.47446754310353
Deaths,Male,10-19,2008,67.59435297955537,96.97370152035448,40.15704433819881
Deaths,Female,10-19,2008,63.85831838959368,98.26621441417264,37.964620466295365
Deaths,Male,10 - 54,2008,4249.745197601589,6001.425393055361,2800.503303358582
Deaths,Female,10 - 54,2008,2557.449007688826,3762.1323982300864,1622.1940602452366
Deaths,Male,15-39,2008,901.8860756833052,1183.2608334911895,615.9949461853117
Deaths,Female,15-39,2008,521.793669398435,796.1728848194012,311.2989476193833
Deaths,Male,65-74,2008,7887.32806805494,10791.885186320207,5413.279674396988
Deaths,Female,65-74,2008,5870.794247183559,7736.3979052630675,4261.824331212072
Deaths,Male,95+,2008,254.2615824294036,321.73531729304887,190.18435041480075
Deaths,Female,95+,2008,519.3682937883655,650.5649112632137,373.3594386904754
Deaths,Male,75-84,2008,8098.654766370143,10442.429361326414,6024.817846000432
Deaths,Female,75-84,2008,7594.857668748561,9441.52939646944,6065.0078843020365
Deaths,Male,20-54,2008,4182.150844622037,5912.07002923841,2759.902373255493
Deaths,Female,20-54,2008,2493.5906892992293,3679.284945052436,1585.9235455287303
Deaths,Male,15-19,2013,93.30596707015368,130.2800170310003,61.757397597505786
Deaths,Female,15-19,2013,72.93687736888944,106.72190040145802,46.41236658263357
Deaths,Male,20-24,2013,146.0749980888076,207.1108291368224,101.2513509313712
Deaths,Female,20-24,2013,89.19712367055101,140.785347465994,51.61763246979309
Deaths,Male,25-29,2013,126.2860830396326,171.2620584575577,89.4466477986668
Deaths,Female,25-29,2013,47.08715107448048,71.7570171466352,27.37408802376731
Deaths,Male,30-34,2013,296.7532961636456,399.0047746354397,221.2918717877077
Deaths,Female,30-34,2013,158.65079944754555,232.6720420331511,98.38024342412317
Deaths,Male,35-39,2013,559.1464934990964,748.9455552048763,420.6081161410337
Deaths,Female,35-39,2013,199.7029009974329,288.6014590079764,127.0711836982916
Deaths,Male,40-44,2013,953.7337420508696,1345.9415146403628,697.6558555395475
Deaths,Female,40-44,2013,385.0428462882269,542.8447841835638,259.42760997254334
Deaths,Male,45-49,2013,1334.3864899039,1870.0397482107328,951.0785707189953
Deaths,Female,45-49,2013,796.4786097983791,1105.8617282607966,532.009247283779
Deaths,Male,50-54,2013,1865.91869523457,2715.5176558300222,1268.2892776717893
Deaths,Female,50-54,2013,1286.1542682666986,1816.4428683124256,871.12072280354
Deaths,Male,55-59,2013,2385.9885866627715,3454.845763814147,1620.3730759499897
Deaths,Female,55-59,2013,1536.3446592046753,2130.268353095213,1056.2963709906865
Deaths,Male,60-64,2013,2985.6767550707355,4237.888823047705,1985.10267328738
Deaths,Female,60-64,2013,2381.95481741972,3203.013110870089,1688.398605261885
Deaths,Male,65-69,2013,3959.017345763864,5556.983945750875,2747.817863888303
Deaths,Female,65-69,2013,2821.9883522644127,3719.475573058498,2069.835849302869
Deaths,Male,70-74,2013,4843.88094175264,6717.896272614944,3482.79491463282
Deaths,Female,70-74,2013,4011.384125862658,5122.798200127824,3006.7666357898825
